Year,League,Removed-Players,RP-Ranking,Original-Range,New-Ranking,New-Range,Original-Ranking
2015,NL,"('Harper', 'Pollock')","(1, 14)","('Votto', 'Rizzo', 'McCutchen', 'Arrieta', 'Greinke')","(2, 3, 5, 4, 6)","('Votto', 'Rizzo', 'Arrieta', 'McCutchen', 'Greinke')","(3, 4, 6, 5, 7)"
2015,NL,"('Harper', 'Heyward')","(1, 15)","('Votto', 'Rizzo', 'McCutchen', 'Arrieta', 'Greinke')","(2, 3, 5, 4, 6)","('Votto', 'Rizzo', 'Arrieta', 'McCutchen', 'Greinke')","(3, 4, 6, 5, 7)"
2015,NL,"('Harper', 'Gordon')","(1, 16)","('Votto', 'Rizzo', 'McCutchen', 'Arrieta', 'Greinke')","(2, 3, 5, 4, 6)","('Votto', 'Rizzo', 'Arrieta', 'McCutchen', 'Greinke')","(3, 4, 6, 5, 7)"
2015,NL,"('Harper', 'Rosenthal')","(1, 17)","('Votto', 'Rizzo', 'McCutchen', 'Arrieta', 'Greinke')","(2, 3, 5, 4, 6)","('Votto', 'Rizzo', 'Arrieta', 'McCutchen', 'Greinke')","(3, 4, 6, 5, 7)"
2015,NL,"('Harper', 'Granderson')","(1, 18)","('Votto', 'Rizzo', 'McCutchen', 'Arrieta', 'Greinke')","(2, 3, 5, 4, 6)","('Votto', 'Rizzo', 'Arrieta', 'McCutchen', 'Greinke')","(3, 4, 6, 5, 7)"
2015,NL,"('Harper', 'Cole')","(1, 19)","('Votto', 'Rizzo', 'McCutchen', 'Arrieta', 'Greinke')","(2, 3, 5, 4, 6)","('Votto', 'Rizzo', 'Arrieta', 'McCutchen', 'Greinke')","(3, 4, 6, 5, 7)"
2015,NL,"('Harper', 'Gonzalez')","(1, 20)","('Votto', 'Rizzo', 'McCutchen', 'Arrieta', 'Greinke')","(2, 3, 5, 4, 6)","('Votto', 'Rizzo', 'Arrieta', 'McCutchen', 'Greinke')","(3, 4, 6, 5, 7)"
2016,AL,"('Trout', 'Cano')","(1, 8)","('Altuve', 'Donaldson', 'Machado', 'Ortiz', 'Beltre')","(2, 3, 5, 4, 6)","('Altuve', 'Donaldson', 'Ortiz', 'Machado', 'Beltre')","(3, 4, 6, 5, 7)"
2016,AL,"('Betts', 'Cano')","(2, 8)","('Altuve', 'Donaldson', 'Machado', 'Ortiz', 'Beltre')","(2, 3, 5, 4, 6)","('Altuve', 'Donaldson', 'Ortiz', 'Machado', 'Beltre')","(3, 4, 6, 5, 7)"
2016,AL,"('Betts', 'Lindor')","(2, 10)","('Altuve', 'Donaldson', 'Machado', 'Ortiz', 'Beltre')","(2, 3, 5, 4, 6)","('Altuve', 'Donaldson', 'Ortiz', 'Machado', 'Beltre')","(3, 4, 6, 5, 7)"
2016,AL,"('Betts', 'Seager')","(2, 12)","('Altuve', 'Donaldson', 'Machado', 'Ortiz', 'Beltre')","(2, 3, 5, 4, 6)","('Altuve', 'Donaldson', 'Ortiz', 'Machado', 'Beltre')","(3, 4, 6, 5, 7)"
2016,AL,"('Betts', 'Dozier')","(2, 13)","('Altuve', 'Donaldson', 'Machado', 'Ortiz', 'Beltre')","(2, 3, 5, 4, 6)","('Altuve', 'Donaldson', 'Ortiz', 'Machado', 'Beltre')","(3, 4, 6, 5, 7)"
2016,AL,"('Cano', 'Lindor')","(8, 10)","('Altuve', 'Donaldson', 'Machado', 'Ortiz', 'Beltre')","(3, 4, 6, 5, 7)","('Altuve', 'Donaldson', 'Ortiz', 'Machado', 'Beltre')","(3, 4, 6, 5, 7)"
2016,AL,"('Cano', 'Britton')","(8, 11)","('Altuve', 'Donaldson', 'Machado', 'Ortiz', 'Beltre')","(3, 4, 6, 5, 7)","('Altuve', 'Donaldson', 'Ortiz', 'Machado', 'Beltre')","(3, 4, 6, 5, 7)"
2016,AL,"('Cano', 'Seager')","(8, 12)","('Altuve', 'Donaldson', 'Machado', 'Ortiz', 'Beltre')","(3, 4, 6, 5, 7)","('Altuve', 'Donaldson', 'Ortiz', 'Machado', 'Beltre')","(3, 4, 6, 5, 7)"
2016,AL,"('Cano', 'Dozier')","(8, 13)","('Altuve', 'Donaldson', 'Machado', 'Ortiz', 'Beltre')","(3, 4, 6, 5, 7)","('Altuve', 'Donaldson', 'Ortiz', 'Machado', 'Beltre')","(3, 4, 6, 5, 7)"
2016,AL,"('Cano', 'Encarnacion')","(8, 15)","('Altuve', 'Donaldson', 'Machado', 'Ortiz', 'Beltre')","(3, 4, 6, 5, 7)","('Altuve', 'Donaldson', 'Ortiz', 'Machado', 'Beltre')","(3, 4, 6, 5, 7)"
2016,AL,"('Cano', 'Sale')","(8, 16)","('Altuve', 'Donaldson', 'Machado', 'Ortiz', 'Beltre')","(3, 4, 6, 5, 7)","('Altuve', 'Donaldson', 'Ortiz', 'Machado', 'Beltre')","(3, 4, 6, 5, 7)"
2016,AL,"('Cano', 'Verlander')","(8, 17)","('Altuve', 'Donaldson', 'Machado', 'Ortiz', 'Beltre')","(3, 4, 6, 5, 7)","('Altuve', 'Donaldson', 'Ortiz', 'Machado', 'Beltre')","(3, 4, 6, 5, 7)"
2016,AL,"('Cano', 'Ramirez')","(8, 18)","('Altuve', 'Donaldson', 'Machado', 'Ortiz', 'Beltre')","(3, 4, 6, 5, 7)","('Altuve', 'Donaldson', 'Ortiz', 'Machado', 'Beltre')","(3, 4, 6, 5, 7)"
2016,AL,"('Cano', 'Eaton')","(8, 19)","('Altuve', 'Donaldson', 'Machado', 'Ortiz', 'Beltre')","(3, 4, 6, 5, 7)","('Altuve', 'Donaldson', 'Ortiz', 'Machado', 'Beltre')","(3, 4, 6, 5, 7)"
2016,AL,"('Cano', 'Kluber')","(8, 20)","('Altuve', 'Donaldson', 'Machado', 'Ortiz', 'Beltre')","(3, 4, 6, 5, 7)","('Altuve', 'Donaldson', 'Ortiz', 'Machado', 'Beltre')","(3, 4, 6, 5, 7)"
2016,AL,"('Cano', 'Longoria')","(8, 21)","('Altuve', 'Donaldson', 'Machado', 'Ortiz', 'Beltre')","(3, 4, 6, 5, 7)","('Altuve', 'Donaldson', 'Ortiz', 'Machado', 'Beltre')","(3, 4, 6, 5, 7)"
2016,AL,"('Lindor', 'Seager')","(10, 12)","('Altuve', 'Donaldson', 'Machado', 'Ortiz', 'Beltre')","(3, 4, 6, 5, 7)","('Altuve', 'Donaldson', 'Ortiz', 'Machado', 'Beltre')","(3, 4, 6, 5, 7)"
2016,AL,"('Lindor', 'Dozier')","(10, 13)","('Altuve', 'Donaldson', 'Machado', 'Ortiz', 'Beltre')","(3, 4, 6, 5, 7)","('Altuve', 'Donaldson', 'Ortiz', 'Machado', 'Beltre')","(3, 4, 6, 5, 7)"
2018,NL,"('Yelich', 'Baez')","(1, 2)","('Arenado', 'Freeman', 'DeGrom', 'Goldschmidt', 'Cain')","(1, 2, 3, 5, 4)","('Arenado', 'Freeman', 'DeGrom', 'Cain', 'Goldschmidt')","(3, 4, 5, 7, 6)"
2018,NL,"('Yelich', 'Story')","(1, 8)","('Arenado', 'Freeman', 'DeGrom', 'Goldschmidt', 'Cain')","(2, 3, 4, 6, 5)","('Arenado', 'Freeman', 'DeGrom', 'Cain', 'Goldschmidt')","(3, 4, 5, 7, 6)"
2018,NL,"('Baez', 'Story')","(2, 8)","('Arenado', 'Freeman', 'DeGrom', 'Goldschmidt', 'Cain')","(2, 3, 4, 6, 5)","('Arenado', 'Freeman', 'DeGrom', 'Cain', 'Goldschmidt')","(3, 4, 5, 7, 6)"
2018,NL,"('Baez', 'Rendon')","(2, 11)","('Arenado', 'Freeman', 'DeGrom', 'Goldschmidt', 'Cain')","(2, 3, 4, 6, 5)","('Arenado', 'Freeman', 'DeGrom', 'Cain', 'Goldschmidt')","(3, 4, 5, 7, 6)"
2018,NL,"('Story', 'Carpenter')","(8, 9)","('Arenado', 'Freeman', 'DeGrom', 'Goldschmidt', 'Cain')","(3, 4, 5, 7, 6)","('Arenado', 'Freeman', 'DeGrom', 'Cain', 'Goldschmidt')","(3, 4, 5, 7, 6)"
2018,NL,"('Story', 'Scherzer')","(8, 10)","('Arenado', 'Freeman', 'DeGrom', 'Goldschmidt', 'Cain')","(3, 4, 5, 7, 6)","('Arenado', 'Freeman', 'DeGrom', 'Cain', 'Goldschmidt')","(3, 4, 5, 7, 6)"
2018,NL,"('Story', 'Rendon')","(8, 11)","('Arenado', 'Freeman', 'DeGrom', 'Goldschmidt', 'Cain')","(3, 4, 5, 7, 6)","('Arenado', 'Freeman', 'DeGrom', 'Cain', 'Goldschmidt')","(3, 4, 5, 7, 6)"
2018,NL,"('Story', 'AcunaJr')","(8, 12)","('Arenado', 'Freeman', 'DeGrom', 'Goldschmidt', 'Cain')","(3, 4, 5, 7, 6)","('Arenado', 'Freeman', 'DeGrom', 'Cain', 'Goldschmidt')","(3, 4, 5, 7, 6)"
2018,NL,"('Story', 'Turner')","(8, 14)","('Arenado', 'Freeman', 'DeGrom', 'Goldschmidt', 'Cain')","(3, 4, 5, 7, 6)","('Arenado', 'Freeman', 'DeGrom', 'Cain', 'Goldschmidt')","(3, 4, 5, 7, 6)"
2018,NL,"('AcunaJr', 'Muncy')","(12, 15)","('Arenado', 'Freeman', 'DeGrom', 'Goldschmidt', 'Cain')","(3, 4, 5, 6, 8)","('Arenado', 'Freeman', 'DeGrom', 'Goldschmidt', 'Story')","(3, 4, 5, 6, 8)"
2018,NL,"('Muncy', 'Aguilar')","(15, 16)","('Arenado', 'Freeman', 'DeGrom', 'Goldschmidt', 'Cain')","(3, 4, 5, 6, 8)","('Arenado', 'Freeman', 'DeGrom', 'Goldschmidt', 'Story')","(3, 4, 5, 6, 8)"
2018,NL,"('Muncy', 'Rizzo')","(15, 17)","('Arenado', 'Freeman', 'DeGrom', 'Goldschmidt', 'Cain')","(3, 4, 5, 6, 8)","('Arenado', 'Freeman', 'DeGrom', 'Goldschmidt', 'Story')","(3, 4, 5, 6, 8)"
2018,NL,"('Muncy', 'Markakis')","(15, 18)","('Arenado', 'Freeman', 'DeGrom', 'Goldschmidt', 'Cain')","(3, 4, 5, 6, 8)","('Arenado', 'Freeman', 'DeGrom', 'Goldschmidt', 'Story')","(3, 4, 5, 6, 8)"
2018,NL,"('Muncy', 'Suarez')","(15, 19)","('Arenado', 'Freeman', 'DeGrom', 'Goldschmidt', 'Cain')","(3, 4, 5, 6, 8)","('Arenado', 'Freeman', 'DeGrom', 'Goldschmidt', 'Story')","(3, 4, 5, 6, 8)"
2020,AL,"('Abreu', 'Ramirez')","(1, 2)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(1, 3, 2, 4, 5)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Abreu', 'Lowe')","(1, 8)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(2, 4, 3, 6, 5)","('LeMahieu', 'Trout', 'Bieber', 'Anderson', 'Cruz')","(3, 5, 4, 7, 6)"
2020,AL,"('Abreu', 'Voit')","(1, 9)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(2, 4, 3, 5, 6)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Abreu', 'Rendon')","(1, 10)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(2, 4, 3, 5, 6)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Abreu', 'Hernandez')","(1, 11)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(2, 4, 3, 5, 6)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Abreu', 'Verdugo')","(1, 12)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(2, 4, 3, 5, 6)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Abreu', 'Hendriks')","(1, 13)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(2, 4, 3, 5, 6)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Abreu', 'Ryu')","(1, 14)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(2, 4, 3, 5, 6)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Abreu', 'Springer')","(1, 15)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(2, 4, 3, 5, 6)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Abreu', 'Buxton')","(1, 16)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(2, 4, 3, 5, 6)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Abreu', 'Bogaerts')","(1, 17)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(2, 4, 3, 5, 6)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Abreu', 'Rosario')","(1, 18)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(2, 4, 3, 5, 6)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Abreu', 'Fletcher')","(1, 19)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(2, 4, 3, 5, 6)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Abreu', 'Perez')","(1, 20)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(2, 4, 3, 5, 6)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Abreu', 'Keuchel')","(1, 21)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(2, 4, 3, 5, 6)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Abreu', 'Lewis')","(1, 22)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(2, 4, 3, 5, 6)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Ramirez', 'Lowe')","(2, 8)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(2, 4, 3, 6, 5)","('LeMahieu', 'Trout', 'Bieber', 'Anderson', 'Cruz')","(3, 5, 4, 7, 6)"
2020,AL,"('Ramirez', 'Voit')","(2, 9)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(2, 4, 3, 5, 6)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Ramirez', 'Rendon')","(2, 10)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(2, 4, 3, 5, 6)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Ramirez', 'Hernandez')","(2, 11)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(2, 4, 3, 5, 6)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Ramirez', 'Verdugo')","(2, 12)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(2, 4, 3, 5, 6)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Ramirez', 'Hendriks')","(2, 13)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(2, 4, 3, 5, 6)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Ramirez', 'Ryu')","(2, 14)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(2, 4, 3, 5, 6)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Ramirez', 'Springer')","(2, 15)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(2, 4, 3, 5, 6)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Ramirez', 'Buxton')","(2, 16)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(2, 4, 3, 5, 6)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Ramirez', 'Bogaerts')","(2, 17)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(2, 4, 3, 5, 6)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Ramirez', 'Rosario')","(2, 18)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(2, 4, 3, 5, 6)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Ramirez', 'Fletcher')","(2, 19)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(2, 4, 3, 5, 6)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Ramirez', 'Perez')","(2, 20)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(2, 4, 3, 5, 6)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Ramirez', 'Keuchel')","(2, 21)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(2, 4, 3, 5, 6)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Ramirez', 'Lewis')","(2, 22)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(2, 4, 3, 5, 6)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Lowe', 'Voit')","(8, 9)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 5, 4, 7, 6)","('LeMahieu', 'Trout', 'Bieber', 'Anderson', 'Cruz')","(3, 5, 4, 7, 6)"
2020,AL,"('Lowe', 'Rendon')","(8, 10)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 5, 4, 7, 6)","('LeMahieu', 'Trout', 'Bieber', 'Anderson', 'Cruz')","(3, 5, 4, 7, 6)"
2020,AL,"('Lowe', 'Hernandez')","(8, 11)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 7, 6)","('LeMahieu', 'Bieber', 'Trout', 'Anderson', 'Cruz')","(3, 4, 5, 7, 6)"
2020,AL,"('Lowe', 'Verdugo')","(8, 12)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Lowe', 'Hendriks')","(8, 13)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 7, 6)","('LeMahieu', 'Bieber', 'Trout', 'Anderson', 'Cruz')","(3, 4, 5, 7, 6)"
2020,AL,"('Lowe', 'Ryu')","(8, 14)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 7, 6)","('LeMahieu', 'Bieber', 'Trout', 'Anderson', 'Cruz')","(3, 4, 5, 7, 6)"
2020,AL,"('Lowe', 'Springer')","(8, 15)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 7, 6)","('LeMahieu', 'Bieber', 'Trout', 'Anderson', 'Cruz')","(3, 4, 5, 7, 6)"
2020,AL,"('Lowe', 'Buxton')","(8, 16)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 7, 6)","('LeMahieu', 'Bieber', 'Trout', 'Anderson', 'Cruz')","(3, 4, 5, 7, 6)"
2020,AL,"('Lowe', 'Bogaerts')","(8, 17)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 7, 6)","('LeMahieu', 'Bieber', 'Trout', 'Anderson', 'Cruz')","(3, 4, 5, 7, 6)"
2020,AL,"('Lowe', 'Rosario')","(8, 18)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 7, 6)","('LeMahieu', 'Bieber', 'Trout', 'Anderson', 'Cruz')","(3, 4, 5, 7, 6)"
2020,AL,"('Lowe', 'Fletcher')","(8, 19)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 7, 6)","('LeMahieu', 'Bieber', 'Trout', 'Anderson', 'Cruz')","(3, 4, 5, 7, 6)"
2020,AL,"('Lowe', 'Perez')","(8, 20)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 7, 6)","('LeMahieu', 'Bieber', 'Trout', 'Anderson', 'Cruz')","(3, 4, 5, 7, 6)"
2020,AL,"('Lowe', 'Keuchel')","(8, 21)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 7, 6)","('LeMahieu', 'Bieber', 'Trout', 'Anderson', 'Cruz')","(3, 4, 5, 7, 6)"
2020,AL,"('Lowe', 'Lewis')","(8, 22)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 4, 5, 7, 6)","('LeMahieu', 'Bieber', 'Trout', 'Anderson', 'Cruz')","(3, 4, 5, 7, 6)"
2020,AL,"('Voit', 'Rendon')","(9, 10)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Voit', 'Hernandez')","(9, 11)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Voit', 'Verdugo')","(9, 12)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Voit', 'Hendriks')","(9, 13)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Voit', 'Ryu')","(9, 14)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Voit', 'Springer')","(9, 15)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Voit', 'Buxton')","(9, 16)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Voit', 'Bogaerts')","(9, 17)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Voit', 'Rosario')","(9, 18)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Voit', 'Fletcher')","(9, 19)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Voit', 'Perez')","(9, 20)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Voit', 'Keuchel')","(9, 21)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Voit', 'Lewis')","(9, 22)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2020,AL,"('Rendon', 'Verdugo')","(10, 12)","('LeMahieu', 'Bieber', 'Trout', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)","('LeMahieu', 'Trout', 'Bieber', 'Cruz', 'Anderson')","(3, 5, 4, 6, 7)"
2022,AL,"('Judge', 'Ohtani')","(1, 2)","('Alvarez', 'Ramirez', 'Altuve', 'Gimenez', 'Rodriguez')","(1, 2, 4, 3, 5)","('Alvarez', 'Ramirez', 'Gimenez', 'Altuve', 'Rodriguez')","(3, 4, 6, 5, 7)"
2022,AL,"('Judge', 'Bogaerts')","(1, 9)","('Alvarez', 'Ramirez', 'Altuve', 'Gimenez', 'Rodriguez')","(2, 3, 5, 4, 6)","('Alvarez', 'Ramirez', 'Gimenez', 'Altuve', 'Rodriguez')","(3, 4, 6, 5, 7)"
2022,AL,"('Judge', 'Verlander')","(1, 10)","('Alvarez', 'Ramirez', 'Altuve', 'Gimenez', 'Rodriguez')","(2, 3, 5, 4, 6)","('Alvarez', 'Ramirez', 'Gimenez', 'Altuve', 'Rodriguez')","(3, 4, 6, 5, 7)"
2022,AL,"('Judge', 'Arraez')","(1, 13)","('Alvarez', 'Ramirez', 'Altuve', 'Gimenez', 'Rodriguez')","(2, 3, 5, 4, 6)","('Alvarez', 'Ramirez', 'Gimenez', 'Altuve', 'Rodriguez')","(3, 4, 6, 5, 7)"
2022,AL,"('Judge', 'Abreu')","(1, 18)","('Alvarez', 'Ramirez', 'Altuve', 'Gimenez', 'Rodriguez')","(2, 3, 5, 4, 6)","('Alvarez', 'Ramirez', 'Gimenez', 'Altuve', 'Rodriguez')","(3, 4, 6, 5, 7)"
2022,AL,"('Ohtani', 'Bogaerts')","(2, 9)","('Alvarez', 'Ramirez', 'Altuve', 'Gimenez', 'Rodriguez')","(2, 3, 5, 4, 6)","('Alvarez', 'Ramirez', 'Gimenez', 'Altuve', 'Rodriguez')","(3, 4, 6, 5, 7)"
